202,3,2,1,2.9549,0.5872
202,3,2,2,-1.6611,-2.4684
202,3,2,3,-1.0504,1.4734
202,3,2,4,0.52555,3.6947
202,3,2,5,0.63962,1.1589
202,3,2,6,-2.3475,-1.0303
202,3,2,7,-3.062,-6.9141
202,3,2,8,-2.0757,-5.2741
202,3,2,9,2.186,5.7829
202,3,2,10,-0.23487,-2.5005
202,3,3,1,38.177,34.599
202,3,3,2,32.897,30.924
202,3,3,3,30.052,31.407
202,3,3,4,24.299,21.615
202,3,3,5,21.737,17.917
202,3,3,6,11.882,14.981
202,3,3,7,15.325,14.35
202,3,3,8,14.672,15.258
202,3,3,9,13.362,15.762
202,3,3,10,11.32,6.712
202,3,3,11,8.2899,10.081
202,3,3,12,9.7876,12.656
202,3,3,13,8.562,8.3285
202,3,3,14,11.165,13.656
202,3,3,15,6.5903,7.9121
202,3,3,16,2.6392,3.395
202,3,3,17,8.6878,5.0939
202,3,3,18,7.2178,4.8293
202,3,3,19,3.8445,4.7412
202,3,3,20,3.076,7.5501
202,3,3,21,5.6421,6.7967
202,3,3,22,6.0542,2.4713
202,3,3,23,5.1241,6.3813
202,3,3,24,3.1639,3.1519
202,3,3,25,8.2224,12.822
202,3,3,26,6.9067,3.564
202,3,3,27,2.8249,1.2096
202,3,3,28,4.4685,2.7867
202,3,3,29,3.4767,5.9676
202,3,3,30,5.6478,5.7374
202,3,3,31,5.0985,5.0695
202,3,3,32,6.9016,7.1152
202,3,3,33,-0.79527,5.1276
202,3,3,34,3.2572,3.167
202,3,3,35,2.1492,3.0833
202,3,3,36,2.4374,-1.5834
202,3,3,37,-1.0286,2.0444
202,3,3,38,2.0991,-1.8429
202,3,3,39,1.2977,4.6265
202,3,3,40,1.292,7.964
202,3,4,1,-24.024,-23.808
202,3,4,2,-21.806,-20.326
202,3,4,3,-17.894,-16.45
202,3,4,4,-11.965,-13.711
202,3,4,5,-11.919,-14.38
202,3,4,6,-5.0695,-12.41
202,3,4,7,-7.0927,-5.7761
202,3,4,8,-5.1339,-5.9419
202,3,4,9,-2.2675,-4.7638
202,3,4,10,-3.9106,-3.4519
202,3,4,11,-1.5047,-5.8597
202,3,4,12,-2.2547,-4.2894
202,3,4,13,-2.4947,-6.4771
202,3,4,14,-3.8463,-3.028
202,3,4,15,-4.7074,-2.6219
202,3,4,16,-0.96546,-4.0248
202,3,4,17,-4.5037,-2.1309
202,3,4,18,-3.8733,-2.4068
202,3,4,19,-4.0139,-8.3201
202,3,4,20,-2.8914,-2.4483
202,3,5,1,34.178,31.129
202,3,5,2,18.603,18.25
202,3,5,3,18.335,24.546
202,3,5,4,9.575,10.94
202,3,5,5,7.8716,6.4122
202,3,5,6,5.8855,9.1899
202,3,5,7,0.74523,8.4972
202,3,5,8,6.2919,3.3875
202,3,5,9,-0.57192,-0.8998
202,3,5,10,-0.33355,5.6082
202,3,5,11,4.9177,2.915
202,3,5,12,6.7773,8.4658
202,3,5,13,5.1821,3.6833
202,3,5,14,2.8685,-1.1375
202,3,5,15,1.4187,6.0929
202,3,5,16,4.7225,3.0508
202,3,5,17,4.9909,8.2347
202,3,5,18,2.5143,7.8132
202,3,5,19,2.2114,3.2398
202,3,5,20,6.1989,6.3077
203,4,2,1,0.87382,0.49232
203,4,2,2,-0.89002,-1.4072
203,4,2,3,-2.2918,-0.83861
203,4,2,4,-1.9988,-0.22156
203,4,2,5,1.789,-0.48781
203,4,2,6,0.41568,0.27985
203,4,2,7,0.62678,-0.018034
203,4,2,8,3.2316,0.75372
203,4,2,9,-2.171,-1.26
203,4,2,10,0.70971,0.92737
203,4,3,1,39.809,37.379
203,4,3,2,30.125,32.203
203,4,3,3,27.261,26.128
203,4,3,4,27.305,23.703
203,4,3,5,17.199,19.281
203,4,3,6,18.293,20.864
203,4,3,7,16.222,19.522
203,4,3,8,16.477,17.734
203,4,3,9,16.236,13.441
203,4,3,10,11.138,13.064
203,4,3,11,6.5736,12.333
203,4,3,12,11.762,10.835
203,4,3,13,10.216,13.098
203,4,3,14,9.9684,10.132
203,4,3,15,10.16,8.727
203,4,3,16,6.3359,6.658
203,4,3,17,6.4131,8.1625
203,4,3,18,7.132,9.7093
203,4,3,19,5.1821,6.2077
203,4,3,20,6.2781,5.9177
203,4,3,21,8.0605,3.9462
203,4,3,22,9.0894,10.557
203,4,3,23,5.2801,8.3171
203,4,3,24,1.7712,3.6634
203,4,3,25,3.4434,6.6972
203,4,3,26,5.9611,5.4389
203,4,3,27,5.9551,2.8269
203,4,3,28,4.4826,2.5544
203,4,3,29,7.9682,10.545
203,4,3,30,8.2822,6.5593
203,4,3,31,4.8778,5.6765
203,4,3,32,3.7526,7.0644
203,4,3,33,2.1499,4.5845
203,4,3,34,3.0907,6.3395
203,4,3,35,2.1429,4.9152
203,4,3,36,8.035,8.4511
203,4,3,37,4.7306,5.2071
203,4,3,38,7.263,2.5384
203,4,3,39,2.8282,8.5311
203,4,3,40,4.2135,2.9726
203,4,4,1,-22.289,-20.825
203,4,4,2,-18.287,-12.282
203,4,4,3,-11.666,-13.792
203,4,4,4,-16.051,-16.895
203,4,4,5,-11.8,-10.852
203,4,4,6,-10.669,-10.793
203,4,4,7,-4.652,-6.8292
203,4,4,8,-5.3537,-8.1414
203,4,4,9,-3.8112,-5.9761
203,4,4,10,-4.5274,-4.9625
203,4,4,11,-6.1075,-6.6358
203,4,4,12,-3.1172,-1.3304
203,4,4,13,-3.9108,-8.5527
203,4,4,14,1.1214,2.592
203,4,4,15,-3.7194,-3.9587
203,4,4,16,-1.8093,-5.3662
203,4,4,17,-3.7023,-2.4528
203,4,4,18,-4.2175,-3.7948
203,4,4,19,-3.4636,-0.8287
203,4,4,20,-1.812,-4.7877
203,4,5,1,29.218,26.635
203,4,5,2,22.621,26.966
203,4,5,3,21.547,18.331
203,4,5,4,17.154,20.861
203,4,5,5,8.7985,4.6959
203,4,5,6,6.5246,8.7744
203,4,5,7,6.2543,7.9253
203,4,5,8,1.3549,-0.3796
203,4,5,9,6.3564,7.4707
203,4,5,10,1.1577,1.371
203,4,5,11,5.2033,7.715
203,4,5,12,2.928,3.9891
203,4,5,13,5.9455,10.522
203,4,5,14,7.707,5.6076
203,4,5,15,6.1087,6.5847
203,4,5,16,2.5637,2.8163
203,4,5,17,6.3726,6.7443
203,4,5,18,3.9974,4.9749
203,4,5,19,1.3325,5.4647
203,4,5,20,2.9619,4.4014
205,3,2,1,-2.2892,0.90313
205,3,2,2,-2.5723,-3.4216
205,3,2,3,1.6794,-1.9079
205,3,2,4,-3.281,-1.2451
205,3,2,5,3.8675,-0.68409
205,3,2,6,1.7191,2.5656
205,3,2,7,-1.2919,-1.561
205,3,2,8,2.4611,1.0484
205,3,2,9,3.1984,0.22615
205,3,2,10,1.3235,2.2013
205,3,3,1,32.814,47.683
205,3,3,2,35.12,33.205
205,3,3,3,34.748,37.711
205,3,3,4,29.287,29.613
